oylik_daromad,oylik_xarajat,qarz_miqdori,kredit_oylik_tolovi,biznes_yoshi,kech_tolovlar,soliq_qarzi,soha,hudud,naqd_ulushi,mavsumiylik,xodimlar_soni,import_bogliq,valyuta_kurs_xavfi,risk_score,bankrot
135578747,134582340,73444441,612834,11,1,20792205,Ishlab chiqarish,Toshkent,0.36,0,52,1,0.33,96,1
152888269,133272707,51771609,514363,12,4,13071286,Savdo,Toshkent,0.37,1,111,1,0.86,50,1
12930269,11328624,5474842,39445,4,10,9417216,Xizmat,Viloyat,0.47,0,40,0,0.22,76,1
122585537,88827967,58542495,713256,11,5,28052761,Xizmat,Toshkent,0.87,0,98,0,0.41,38,0
160624075,120365956,96195654,1104804,15,3,3228228,Xizmat,Toshkent,0.67,0,111,0,0.02,18,0
93746961,51828185,45564326,559897,1,7,2511327,Xizmat,Toshkent,0.68,1,13,0,0.16,42,0
53633805,30530031,31373308,346028,12,1,0,Xizmat,Toshkent,0.64,0,99,1,0.49,19,0
249349904,192036933,135384064,1163213,5,0,0,Savdo,Toshkent,0.88,0,30,1,0.45,20,0
201432053,147498998,72597029,625718,8,0,33147148,Savdo,Viloyat,0.41,1,4,0,0.34,28,1
168806292,108147122,49576486,280351,0,4,0,Xizmat,Toshkent,0.34,1,57,1,0.41,34,0
65922509,61163223,4772401,25580,5,9,25354309,Savdo,Toshkent,0.62,0,119,1,0.88,82,1
178929125,104772446,22942130,227854,15,10,23460826,Xizmat,Toshkent,0.66,0,75,0,0.49,26,0
167794120,98356625,33130215,313980,7,7,52871228,Ishlab chiqarish,Viloyat,0.52,0,99,0,0.15,40,0
101003343,66921874,14899607,134529,4,9,0,Xizmat,Toshkent,0.66,1,14,0,0.15,24,0
144258079,85841449,14224811,71708,11,6,17339505,Savdo,Viloyat,0.8,0,39,1,0.8,43,1
173604568,146211309,70609679,772207,12,10,0,Xizmat,Toshkent,0.86,0,71,0,0.53,26,0
306522413,228899589,71307883,683454,12,1,58752659,Savdo,Toshkent,0.33,0,21,0,0.1,33,0
102523225,75995350,51807234,468763,7,3,0,Xizmat,Viloyat,0.39,0,101,0,0.47,33,0
92897327,79356574,46888324,405401,1,10,8673176,Xizmat,Viloyat,0.85,0,45,1,0.97,71,1
256745085,242367099,74912568,508680,10,4,19954586,Savdo,Toshkent,0.92,1,76,1,0.48,50,1
44208540,27876273,9394136,116072,2,4,25411789,Xizmat,Viloyat,0.46,0,54,0,0.04,34,0
38927707,32211316,588920,4594,8,2,34665930,Xizmat,Viloyat,0.43,1,24,0,0.28,32,0
44422432,43665860,17121715,161838,0,1,0,Xizmat,Toshkent,0.53,1,60,1,0.54,84,1
85840426,72381886,21605291,184455,15,2,8205394,Savdo,Viloyat,0.86,1,109,0,0.22,23,0
23865094,21548366,11563565,115310,10,3,0,Ishlab chiqarish,Viloyat,0.47,0,42,0,0.38,60,1
189978663,157138980,63065197,554728,1,0,0,Xizmat,Viloyat,0.5,1,114,1,1.0,30,0
132821729,108492759,59563856,632255,4,8,3367017,Xizmat,Viloyat,0.55,1,108,0,0.2,37,0
13439948,7980169,2217449,12462,1,0,11085860,Savdo,Toshkent,0.6,0,25,0,0.29,24,0
159694225,162231795,38248229,347997,8,3,0,Xizmat,Toshkent,0.88,0,44,0,0.32,72,1
369438089,355528366,146439453,1573807,5,7,19478940,Ishlab chiqarish,Toshkent,0.77,0,7,0,0.54,56,1
273201368,256376313,45285526,503011,15,6,0,Ishlab chiqarish,Toshkent,0.8,1,23,1,0.71,60,1
82115996,64327082,55998595,289779,13,6,3724328,Savdo,Toshkent,0.58,0,114,1,0.85,52,0
211428201,165006798,131678499,817264,1,1,0,Savdo,Toshkent,0.53,1,99,0,0.37,44,1
249627428,247686420,150379147,983948,10,10,0,Ishlab chiqarish,Toshkent,0.71,0,76,0,0.06,92,1
383871049,362364684,102964339,590057,14,1,24505642,Ishlab chiqarish,Toshkent,0.61,0,101,1,0.37,40,1
234096528,142825375,23458293,176780,9,4,0,Ishlab chiqarish,Toshkent,0.48,0,102,0,0.19,15,0
70648776,41613740,26811513,262434,15,6,24248222,Ishlab chiqarish,Toshkent,0.66,0,85,1,0.48,36,0
132171194,79396379,30777254,277300,13,0,6668845,Xizmat,Viloyat,0.28,0,71,0,0.25,17,0
68729737,57825565,43382978,492879,7,5,48342217,Xizmat,Viloyat,0.5,1,101,0,0.31,56,1
163343303,127773392,42831113,532325,9,6,58119510,Ishlab chiqarish,Viloyat,0.75,0,68,0,0.46,35,0
211471727,178573348,108124471,1228564,7,10,0,Savdo,Viloyat,0.88,1,63,1,0.89,49,0
192861447,174060811,89530492,486876,4,4,58853426,Xizmat,Toshkent,0.69,0,41,0,0.12,46,1
151996794,113310698,4097717,35220,14,8,36793522,Ishlab chiqarish,Toshkent,0.89,0,92,0,0.22,30,0
39424542,25334374,16748030,101991,15,7,0,Savdo,Viloyat,0.91,1,62,0,0.43,37,0
71170548,69357262,42259329,480341,3,8,0,Xizmat,Toshkent,0.72,1,73,0,0.25,92,1
111021919,83998115,57733636,305126,1,9,10612014,Xizmat,Viloyat,0.3,0,110,0,0.1,59,0
114532524,93462284,68917247,676858,12,2,0,Savdo,Toshkent,0.55,0,58,1,0.68,38,0
143115023,103828082,76353966,508190,12,0,0,Xizmat,Toshkent,0.52,1,112,0,0.03,13,0
132170530,104031223,49832268,461454,1,9,0,Xizmat,Toshkent,0.48,0,119,0,0.36,31,0
282276332,269125016,141920081,1124471,14,5,5378892,Ishlab chiqarish,Toshkent,0.63,1,12,1,0.9,86,1
57182607,54775192,29921150,281923,10,3,0,Xizmat,Toshkent,0.65,0,37,0,0.03,64,1
166722758,169100419,49365096,455784,1,0,53692019,Xizmat,Toshkent,0.4,1,41,0,0.3,97,1
175260751,168499812,107005764,715736,6,8,2745395,Ishlab chiqarish,Toshkent,0.35,1,104,0,0.27,82,1
263601752,180609998,124443511,1346251,7,9,54776799,Savdo,Toshkent,0.47,0,30,0,0.49,49,0
202668845,197805539,71561169,633755,14,10,17467406,Xizmat,Toshkent,0.53,0,34,1,0.35,82,1
138346345,130213148,30366628,360927,4,8,54871253,Xizmat,Viloyat,0.8,1,87,0,0.18,63,1
219039756,217889969,57244383,347374,6,9,13800214,Ishlab chiqarish,Viloyat,0.32,1,52,1,0.42,100,1
200655475,202310356,137755793,793803,13,2,31582162,Savdo,Viloyat,0.85,0,38,1,0.52,100,1
131016848,126904033,91180852,853162,4,9,57929373,Savdo,Toshkent,0.92,1,117,1,0.94,100,1
158212554,134404127,11149652,70478,7,5,2138882,Savdo,Viloyat,0.48,0,22,0,0.3,34,0
409722441,354200631,189644817,1985338,6,10,0,Ishlab chiqarish,Viloyat,0.33,0,58,0,0.54,55,1
112747659,81765763,53608393,595496,13,10,0,Savdo,Viloyat,0.81,1,80,1,0.95,49,0
274383872,282980035,77071389,425721,4,0,0,Ishlab chiqarish,Viloyat,0.44,1,103,0,0.44,88,1
246134889,247174414,153185421,1709302,12,10,0,Ishlab chiqarish,Viloyat,0.87,0,19,1,0.27,100,1
328330435,214913401,199997498,2185114,10,6,47789600,Ishlab chiqarish,Viloyat,0.85,1,20,0,0.52,59,1
203482300,187854498,103296039,1211311,2,9,13656753,Xizmat,Toshkent,0.41,0,87,0,0.46,63,1
129732376,134951288,8108200,50825,4,5,0,Xizmat,Viloyat,0.38,1,23,0,0.23,100,1
241348070,182237558,142053547,1214535,9,4,0,Ishlab chiqarish,Toshkent,0.29,0,89,0,0.14,32,0
26248803,18331762,952416,6043,2,8,38351320,Savdo,Toshkent,0.29,1,110,0,0.18,48,0
51482827,38892628,20887713,142697,2,2,0,Ishlab chiqarish,Toshkent,0.32,1,15,0,0.31,42,0
423538474,380442462,57067924,350416,14,10,20552537,Ishlab chiqarish,Toshkent,0.36,1,40,0,0.37,50,1
248234508,144034159,34357468,360968,13,1,0,Ishlab chiqarish,Toshkent,0.57,1,1,0,0.3,15,0
78770256,77791562,16909111,155812,7,7,57751814,Xizmat,Viloyat,0.9,1,51,0,0.29,91,1
262465001,174451868,168023373,1124914,1,5,49155840,Ishlab chiqarish,Toshkent,0.88,0,14,1,0.41,72,1
139607878,82847699,51405228,539282,9,10,37689887,Ishlab chiqarish,Viloyat,0.64,1,58,0,0.41,35,0
36345889,25997330,17443584,90028,4,4,23528930,Xizmat,Toshkent,0.25,0,20,0,0.17,50,0
16923592,17077490,8897720,72993,11,1,0,Savdo,Toshkent,0.28,1,38,0,0.36,100,1
226629593,219069948,39317701,444049,15,4,54964116,Ishlab chiqarish,Toshkent,0.84,1,61,0,0.37,56,0
26468389,17133856,2330691,18216,14,1,0,Ishlab chiqarish,Viloyat,0.82,1,101,0,0.04,10,0
35656024,35397082,9516821,108456,5,9,56849760,Xizmat,Viloyat,0.91,1,44,0,0.02,91,1
127571132,103947001,70956312,512158,8,8,0,Xizmat,Viloyat,0.56,0,26,0,0.36,31,0
6603355,3957548,2750995,25652,9,7,0,Xizmat,Toshkent,0.7,0,24,1,0.61,54,0
66053878,60856255,9246032,61777,0,3,54186087,Ishlab chiqarish,Toshkent,0.41,0,93,0,0.21,59,0
43793029,44422216,6266706,63155,0,2,0,Ishlab chiqarish,Viloyat,0.69,0,7,0,0.41,97,1
166860836,158339905,38293144,297439,5,2,0,Xizmat,Toshkent,0.76,1,98,0,0.49,32,0
282446657,190000932,102077212,1219587,5,10,0,Ishlab chiqarish,Viloyat,0.92,0,67,1,0.69,29,0
78826933,59283507,38833286,217485,14,9,0,Savdo,Toshkent,0.35,0,91,1,0.95,54,1
183955006,144255923,120805124,989042,11,0,0,Ishlab chiqarish,Viloyat,0.28,1,15,0,0.14,39,0
142326812,80610936,86388102,833457,0,9,0,Xizmat,Viloyat,0.88,1,105,0,0.25,51,0
103641290,94848218,64517297,803032,6,4,0,Xizmat,Viloyat,0.38,1,34,0,0.32,51,0
231851226,195444197,160717766,1249919,13,7,0,Ishlab chiqarish,Toshkent,0.81,0,113,1,0.87,50,1
341195261,249166714,45449312,534720,7,2,19133557,Ishlab chiqarish,Viloyat,0.47,1,50,0,0.46,26,0
109796666,64380082,16627440,93501,10,4,0,Xizmat,Viloyat,0.65,1,42,1,0.83,23,0
228264535,141454728,114205880,742922,1,1,0,Xizmat,Toshkent,0.73,0,102,1,0.31,28,0
15738991,13630547,6285522,39118,8,1,36332199,Xizmat,Toshkent,0.77,1,115,0,0.43,41,0
253822818,236517397,120122854,1297435,8,3,21117648,Ishlab chiqarish,Toshkent,0.63,1,78,1,0.82,72,0
309808680,274866847,52162414,583311,4,10,56317583,Ishlab chiqarish,Viloyat,0.9,1,61,0,0.04,51,1
183556804,128252294,102495585,758001,13,6,0,Savdo,Viloyat,0.3,1,71,1,0.99,59,1
34241981,33736153,21595528,199936,14,9,0,Xizmat,Viloyat,0.86,1,19,0,0.22,100,1
308035958,261116283,118262442,1118535,3,5,9961099,Savdo,Toshkent,0.5,0,93,1,0.89,49,0
187010883,185744644,100925020,943127,2,9,54320135,Xizmat,Toshkent,0.69,0,68,0,0.44,98,1
119117474,76183269,14461445,84437,9,4,0,Xizmat,Toshkent,0.27,0,45,1,0.6,22,0
281374170,249691190,17198148,190938,14,0,54899948,Savdo,Toshkent,0.86,0,87,0,0.42,24,0
376430470,232993214,172111399,2129731,2,2,0,Ishlab chiqarish,Toshkent,0.59,1,60,0,0.14,28,0
211908939,167207533,104594340,834281,11,6,0,Savdo,Toshkent,0.86,1,90,1,0.58,38,0
75165868,73332980,50739848,599366,11,9,0,Xizmat,Toshkent,0.27,0,2,1,0.8,100,1
252101482,253155252,94344600,836617,6,5,0,Ishlab chiqarish,Viloyat,0.9,1,42,0,0.18,95,1
110985604,93998898,53872178,521607,10,8,53875244,Savdo,Viloyat,0.43,1,87,1,0.56,60,0
66087815,56129315,37199329,236835,15,0,24545742,Xizmat,Toshkent,0.52,0,4,1,0.66,35,0
199644796,140089957,81747743,666157,3,8,0,Savdo,Viloyat,0.6,1,95,1,0.37,46,0
23465467,13508678,15665217,192373,5,8,0,Xizmat,Toshkent,0.63,1,79,0,0.37,34,0
33924465,18683322,23457300,160944,6,9,0,Ishlab chiqarish,Toshkent,0.59,1,110,1,0.64,44,0
179846448,154248859,78416676,559736,5,9,0,Xizmat,Viloyat,0.86,0,81,0,0.08,41,1
259229447,151476598,103027514,873527,0,9,54275705,Savdo,Toshkent,0.28,0,20,0,0.52,58,1
266049224,215213169,147674348,1527323,12,3,0,Ishlab chiqarish,Viloyat,0.93,1,104,0,0.06,27,0
17663955,17233257,7795856,72773,5,1,0,Savdo,Viloyat,0.55,0,46,1,0.71,90,1
34418455,33215229,8335283,42638,5,9,36122796,Savdo,Viloyat,0.92,0,59,1,0.69,89,1
430620117,288831978,292342379,2882305,5,6,29394340,Ishlab chiqarish,Toshkent,0.92,1,9,1,0.67,60,1
201948343,199327855,105679196,908780,11,8,0,Ishlab chiqarish,Viloyat,0.51,1,65,0,0.06,100,1
493892573,279550561,314670768,3389338,12,9,0,Ishlab chiqarish,Toshkent,0.28,1,112,1,0.79,60,0
125524044,90395857,83019184,813301,11,10,0,Savdo,Viloyat,0.73,1,95,0,0.53,45,0
136193197,111813072,24158713,124407,12,1,23582226,Savdo,Viloyat,0.81,1,99,1,0.82,36,0
245155771,256593233,145311774,1467713,15,5,0,Ishlab chiqarish,Toshkent,0.46,1,6,0,0.35,100,1
50455942,31926870,1720680,14912,10,6,0,Xizmat,Toshkent,0.93,0,111,1,0.34,17,0
147097153,108099455,29916061,170706,6,8,44305095,Xizmat,Toshkent,0.49,1,11,1,0.82,47,0
141517195,85160107,38534705,291333,5,10,0,Savdo,Viloyat,0.75,0,75,1,0.52,31,0
269205358,247373280,85206612,863834,10,4,0,Savdo,Toshkent,0.32,1,62,0,0.06,32,0
93254140,83808569,12858453,123920,7,1,46151747,Xizmat,Viloyat,0.45,0,72,0,0.42,33,0
136781235,129957128,31810267,191015,3,9,12019883,Xizmat,Viloyat,0.83,1,14,1,0.73,81,1
52775590,36679058,8740075,49625,13,4,0,Xizmat,Toshkent,0.58,1,28,0,0.16,6,0
95382022,55113648,11465047,81101,2,2,0,Xizmat,Toshkent,0.41,1,84,0,0.29,17,0
193373447,148038424,51178766,503058,6,9,0,Xizmat,Toshkent,0.48,1,115,0,0.1,19,0
254636687,245167334,58770524,666130,14,6,0,Savdo,Toshkent,0.56,1,68,1,0.92,66,1
63459943,50091555,28461477,232431,7,5,2763464,Xizmat,Toshkent,0.43,0,68,0,0.17,31,0
181736318,138478159,71255438,766869,10,2,0,Ishlab chiqarish,Viloyat,0.26,1,58,1,0.46,31,0
116393517,89521515,264461,1549,9,9,56945689,Ishlab chiqarish,Viloyat,0.88,1,40,0,0.26,35,0
304938155,261320284,154136201,1469240,14,0,55030595,Ishlab chiqarish,Viloyat,0.51,1,4,1,0.48,54,0
263735632,172698630,73543807,727544,10,2,0,Ishlab chiqarish,Toshkent,0.81,1,53,1,0.53,16,0
147118548,114125376,72514208,559386,8,3,0,Ishlab chiqarish,Viloyat,0.77,0,22,0,0.45,31,0
266193756,242499068,37683178,201948,3,7,12764316,Ishlab chiqarish,Toshkent,0.56,1,113,0,0.53,40,0
126884966,108945004,1080773,11061,15,0,20683447,Xizmat,Viloyat,0.64,0,74,0,0.04,23,0
234818834,179258690,128719037,1320131,8,7,0,Savdo,Toshkent,0.38,0,49,0,0.13,42,0
309583709,281822862,36622916,333478,8,1,12681570,Ishlab chiqarish,Toshkent,0.79,0,29,0,0.43,21,0
42608904,23581124,22969400,162722,15,7,0,Savdo,Viloyat,0.82,0,64,0,0.48,37,0
53307986,29458731,24647664,261900,12,2,29723921,Savdo,Toshkent,0.82,0,97,1,0.69,42,1
175040351,113890411,66448435,516055,14,6,0,Xizmat,Toshkent,0.88,0,106,0,0.24,14,0
118970950,71732109,70270862,686579,14,1,0,Savdo,Toshkent,0.27,1,4,0,0.29,33,0
39907578,38562785,12932298,112591,12,7,3639236,Savdo,Toshkent,0.72,1,95,0,0.16,72,1
68749750,62932828,14113197,151802,3,8,22277525,Xizmat,Viloyat,0.93,1,81,0,0.33,47,0
20837901,19499619,4083360,30304,2,10,12975918,Savdo,Viloyat,0.6,0,32,1,0.82,87,1
248790656,150100172,7373870,75036,2,9,41548488,Savdo,Toshkent,0.66,1,52,1,0.37,41,1
159792248,95044921,39018403,417808,3,1,0,Xizmat,Toshkent,0.6,0,10,0,0.24,11,0
15742849,14458289,2839551,17485,12,2,0,Xizmat,Viloyat,0.8,1,88,1,0.59,45,0
27598311,16160629,11582988,105039,15,10,0,Xizmat,Viloyat,0.71,1,91,0,0.37,31,0
156600958,138305044,9419651,75636,15,6,23697184,Ishlab chiqarish,Viloyat,0.77,1,45,1,0.33,48,0
57777194,44285478,4864797,24802,6,8,55723594,Savdo,Viloyat,0.82,0,99,0,0.23,37,0
131057605,103477726,7111265,40506,9,7,0,Ishlab chiqarish,Viloyat,0.75,0,36,0,0.5,23,0
266343883,218734753,176060442,1736610,15,6,0,Savdo,Toshkent,0.56,0,111,1,0.79,52,1
56572573,52121373,33981545,356433,0,6,53885986,Ishlab chiqarish,Toshkent,0.67,0,70,0,0.02,100,1
226355696,168399579,46307247,292378,11,4,52874304,Savdo,Viloyat,0.79,0,88,0,0.05,29,0
28470192,22367955,4242020,23313,12,1,48734411,Savdo,Toshkent,0.65,1,51,0,0.19,19,0
59363098,44298704,17227314,180529,0,3,0,Savdo,Viloyat,0.41,0,3,1,0.93,50,0
393977163,239040368,91275873,669023,3,8,21695231,Ishlab chiqarish,Toshkent,0.64,0,106,1,0.45,42,0
29874467,29512789,2631776,26182,9,8,35621231,Ishlab chiqarish,Toshkent,0.31,1,71,0,0.41,100,1
175820409,116679610,116996958,612286,10,10,0,Ishlab chiqarish,Toshkent,0.48,1,23,1,0.41,53,0
15739118,9238324,5902140,52541,8,1,42633385,Xizmat,Viloyat,0.45,1,48,0,0.13,23,0
97836684,93199590,33472578,403181,13,10,6246580,Ishlab chiqarish,Toshkent,0.84,1,72,1,0.93,88,1
401971784,279231304,67221121,710719,7,9,8807110,Ishlab chiqarish,Toshkent,0.78,1,85,0,0.04,24,0
135020240,98131721,24757254,204999,3,10,0,Savdo,Viloyat,0.74,0,118,1,0.52,37,0
6141335,4324554,1388791,13633,13,4,54922834,Xizmat,Viloyat,0.72,0,29,1,0.29,44,1
172396359,167319225,107905444,1342566,12,9,10943216,Savdo,Toshkent,0.94,0,15,0,0.39,86,1
373284544,385912867,17755214,208457,2,3,0,Ishlab chiqarish,Toshkent,0.29,0,48,0,0.43,92,1
65423580,59563422,31744856,268989,0,3,0,Savdo,Toshkent,0.58,0,101,0,0.49,46,1
203057521,195319767,34361526,179815,0,2,56316342,Savdo,Viloyat,0.47,1,30,1,0.5,86,1
32765458,18567559,10143589,101618,9,10,57782288,Savdo,Viloyat,0.8,0,16,1,0.57,47,0
158181414,111037141,74919450,499117,11,9,19664062,Xizmat,Viloyat,0.27,0,48,0,0.47,47,1
93154982,54601586,46423535,488306,3,9,0,Xizmat,Toshkent,0.32,1,76,1,0.95,54,1
282532159,170043942,7543898,63256,1,4,0,Ishlab chiqarish,Toshkent,0.65,0,75,0,0.04,22,0
208953889,127356210,63732629,412866,1,3,49778300,Xizmat,Toshkent,0.51,0,86,1,0.91,47,1
158453150,159459582,73281749,863402,7,2,0,Xizmat,Viloyat,0.76,0,51,1,0.48,95,1
189816575,146240561,33121061,383360,7,9,49733938,Savdo,Viloyat,0.91,0,19,1,0.87,53,1
141525157,138543813,27265884,246874,5,7,3743251,Savdo,Toshkent,0.36,0,66,0,0.21,84,1
305045027,174362565,145937844,1342463,1,6,14495268,Ishlab chiqarish,Viloyat,0.38,0,63,0,0.33,63,1
493129367,513707020,220971594,1299378,2,7,54741481,Ishlab chiqarish,Toshkent,0.72,0,30,1,0.83,100,1
193812627,176368018,113786654,916322,10,8,3702194,Xizmat,Toshkent,0.76,1,39,1,0.77,48,0
291845421,210429272,70312285,462341,1,10,0,Ishlab chiqarish,Toshkent,0.34,1,71,1,0.47,46,1
179356974,144760003,69059459,819867,14,3,41791430,Savdo,Viloyat,0.57,0,52,1,0.31,32,0
146707311,136123811,81525571,739165,4,10,53392462,Ishlab chiqarish,Toshkent,0.92,1,40,0,0.03,74,1
74915114,47212074,9238921,76847,2,9,0,Xizmat,Toshkent,0.58,0,99,1,0.46,26,0
167898074,148265881,11704963,132674,9,0,0,Xizmat,Viloyat,0.4,1,33,0,0.08,16,0
244804098,180459992,64731233,697307,12,1,0,Savdo,Toshkent,0.39,1,48,0,0.08,17,0
65055184,38443194,4157983,44794,9,9,58145396,Savdo,Toshkent,0.52,0,102,0,0.29,37,0
151719624,145385861,31769814,240811,14,2,36865018,Savdo,Viloyat,0.75,1,56,0,0.34,63,1
38741620,26626742,1241308,13564,9,4,0,Ishlab chiqarish,Toshkent,0.89,1,30,0,0.16,10,0
50870110,39172271,2066640,22473,7,7,0,Xizmat,Viloyat,0.47,1,118,0,0.54,24,0
76811368,51915032,34425439,381544,4,4,47706098,Ishlab chiqarish,Toshkent,0.42,0,102,0,0.48,45,0
38389433,31879603,6219887,76569,4,6,0,Xizmat,Toshkent,0.35,0,45,0,0.15,30,0
176764692,135006633,95827481,529147,6,4,0,Xizmat,Viloyat,0.41,1,113,0,0.03,28,0
224402240,169231900,93194218,691161,4,8,0,Savdo,Viloyat,0.43,1,56,0,0.09,48,0
158066830,90498225,74209233,893410,9,6,0,Xizmat,Toshkent,0.38,1,104,1,0.41,42,0
324174186,271965652,523082,2620,0,4,30463193,Ishlab chiqarish,Viloyat,0.77,0,52,1,0.48,45,0
58027603,34373572,38736620,199386,6,6,44003244,Xizmat,Viloyat,0.87,1,13,0,0.0,55,1
62798018,42886731,26612172,260768,2,8,0,Savdo,Toshkent,0.92,0,90,1,0.93,50,0
214996144,211479638,74235741,909344,4,2,0,Ishlab chiqarish,Toshkent,0.26,0,30,0,0.25,80,1
227872295,213463603,115619153,1089906,4,8,0,Savdo,Toshkent,0.92,0,5,0,0.31,62,1
148098073,113890438,72855051,565223,2,3,0,Xizmat,Viloyat,0.51,1,14,0,0.46,38,0
321800055,285685802,18450872,116852,2,3,20246808,Ishlab chiqarish,Toshkent,0.25,1,17,0,0.4,52,1
117535378,73296860,4666001,27041,7,0,43604204,Savdo,Viloyat,0.61,0,97,0,0.22,19,0
37266472,30939519,4476150,30416,15,8,0,Ishlab chiqarish,Viloyat,0.88,0,95,0,0.38,23,0
60358547,49378099,21193146,201682,11,8,11006494,Savdo,Toshkent,0.45,0,20,1,0.55,41,0
122391349,125312856,60758759,503668,1,1,0,Ishlab chiqarish,Viloyat,0.48,0,99,0,0.17,100,1
76636197,52829051,30876207,206746,12,1,0,Ishlab chiqarish,Toshkent,0.34,1,85,0,0.47,27,0
120355590,94111555,1206283,8459,8,8,52493670,Xizmat,Viloyat,0.93,0,101,0,0.48,31,0
212460082,134338634,52628531,523721,3,2,0,Savdo,Viloyat,0.61,1,96,1,0.26,26,0
151239440,132591720,45269876,491006,14,7,0,Xizmat,Toshkent,0.8,1,84,0,0.37,24,0
388290820,317990580,116290589,1226169,4,5,46730660,Ishlab chiqarish,Viloyat,0.49,0,108,1,0.59,52,0
92219281,71504147,61574648,396276,10,0,59816304,Savdo,Toshkent,0.84,1,98,1,0.39,37,0
182292357,135534195,119043096,1002129,10,7,42400856,Ishlab chiqarish,Toshkent,0.34,1,26,0,0.02,60,0
262611524,163943390,103314171,681210,11,5,42385354,Savdo,Toshkent,0.27,0,12,0,0.29,46,1
267130604,260083782,151058964,1238216,8,5,0,Savdo,Toshkent,0.45,1,70,1,0.55,85,1
255997642,250352542,144699165,1575723,8,1,25153700,Ishlab chiqarish,Toshkent,0.77,1,1,0,0.25,81,1
106201395,60479671,53487234,526955,13,6,48448792,Savdo,Toshkent,0.92,1,105,1,0.89,56,0
227818625,222816199,56490920,457307,4,10,55493510,Savdo,Viloyat,0.48,1,51,1,0.52,96,1
162058743,93134181,34638911,409455,12,1,30999029,Xizmat,Viloyat,0.39,0,37,0,0.28,28,0
181544027,136815497,71206661,489584,14,4,39083401,Savdo,Toshkent,0.66,1,33,0,0.4,24,0
84358576,64741687,54462378,614623,8,8,44462114,Xizmat,Toshkent,0.7,0,77,0,0.5,46,0
50452677,51952592,23386627,258534,5,8,0,Ishlab chiqarish,Toshkent,0.52,0,120,1,0.97,100,1
289268378,234662038,51410871,634679,12,10,51360134,Savdo,Toshkent,0.6,1,24,0,0.17,36,0
107229480,91672198,12954414,130465,11,1,0,Savdo,Viloyat,0.88,0,23,0,0.38,26,0
106809548,67568243,3041104,26937,10,0,0,Xizmat,Viloyat,0.61,0,25,0,0.52,5,0
349327675,247647766,212805811,2413572,2,4,0,Ishlab chiqarish,Viloyat,0.52,0,96,1,0.59,52,0
146706689,96774710,90412417,933788,1,2,22391893,Ishlab chiqarish,Viloyat,0.3,1,19,1,0.36,76,1
146043940,95435113,42038687,275175,14,6,0,Xizmat,Toshkent,0.46,0,32,1,0.53,25,0
308366179,245175183,98543148,1058775,6,10,45744610,Savdo,Toshkent,0.57,0,71,1,0.55,38,0
153473341,144988826,14049396,123744,10,6,17700426,Xizmat,Viloyat,0.75,0,110,0,0.37,45,1
139612953,115913383,7111024,36817,12,4,0,Xizmat,Viloyat,0.46,1,95,0,0.11,16,0
81603485,67084879,12283524,66562,11,9,0,Xizmat,Toshkent,0.5,0,102,0,0.52,19,0
162396095,143151738,23354374,145676,0,0,57576644,Xizmat,Toshkent,0.88,1,71,1,0.34,33,0
124020243,113065382,31349991,378955,6,1,12516166,Savdo,Toshkent,0.48,1,78,1,0.71,40,0
164771597,145871361,67094636,541626,1,8,0,Xizmat,Viloyat,0.84,1,84,0,0.4,53,1
61130670,38077338,10052446,93410,11,6,14071681,Ishlab chiqarish,Toshkent,0.95,0,33,0,0.04,24,0
161902029,92640489,72584560,814329,14,1,7468859,Xizmat,Toshkent,0.76,0,10,1,0.96,35,0
135562058,85064246,494499,2538,5,4,1465060,Savdo,Toshkent,0.61,0,116,1,0.82,24,0
88903940,49797669,52880797,654674,5,6,2012737,Xizmat,Viloyat,0.82,1,8,1,0.32,38,0
177862999,113869370,63910113,723011,4,0,0,Xizmat,Toshkent,0.91,1,96,0,0.02,2,0
245018385,256650790,94288109,1019371,14,6,0,Savdo,Toshkent,0.38,1,72,1,0.7,100,1
405081869,363546656,27884299,182463,10,7,0,Ishlab chiqarish,Toshkent,0.3,0,24,0,0.34,42,0
220940430,146513105,143816678,800068,4,9,0,Ishlab chiqarish,Viloyat,0.64,1,15,0,0.34,53,0
125114034,70285805,52512975,374268,12,4,45587925,Savdo,Toshkent,0.28,0,72,1,0.57,52,1
84471587,64987435,31819134,287022,3,9,0,Savdo,Viloyat,0.62,0,11,0,0.38,35,0
310839858,177325931,73751171,896847,4,3,0,Ishlab chiqarish,Toshkent,0.91,0,104,0,0.38,16,0
380060506,339434106,204550195,2523084,13,5,0,Ishlab chiqarish,Viloyat,0.31,1,18,0,0.28,59,1
136151696,97990525,70854552,357826,3,6,0,Savdo,Viloyat,0.73,1,5,1,0.76,59,1
54572430,33238447,16783747,163300,8,4,34945142,Xizmat,Toshkent,0.75,0,83,1,0.68,24,0
309038909,192826718,102434196,544904,1,10,0,Ishlab chiqarish,Toshkent,0.48,0,98,1,0.87,47,0
300076833,264830852,168490914,1869834,12,4,0,Ishlab chiqarish,Toshkent,0.27,0,88,0,0.38,42,0
119675809,102082819,48105868,321121,8,9,0,Savdo,Viloyat,0.69,0,1,1,0.67,63,1
62808461,49667637,3296823,30765,12,6,0,Xizmat,Toshkent,0.63,1,31,0,0.42,14,0
49150745,30028784,23299282,150772,5,6,0,Savdo,Viloyat,0.68,1,83,1,0.65,43,0
